,Stopwords?,References Preserved?,Training Algorithm,Ngrams?,Dimensions,Window,Minimum Count Threshold,Number of Training Epochs,Pearson Correlation Coefficient,Pearson Correlation Coefficient P-Value,Spearman Correlation Coefficient,Spearman Correlation Coefficient P-Value,Unknown Word Pairs,Overall Analogy Accuracy (%)
336,True,True,Word2Vec,True,256,20,20,20,0.33477738991781525,0.1277779746190407,0.26587510925418834,0.23171783911688137,0.0,0.0
337,True,False,Word2Vec,False,256,8,20,8,0.20372436706250377,0.3631585145347269,0.13435479934593314,0.5511030493938609,0.0,0.0
338,False,True,FastText,True,64,8,20,5,0.19150095826953495,0.39325440965168496,0.21825568670119938,0.32917072678100134,0.0,0.0
339,True,True,FastText,False,64,20,20,20,0.16997114276750477,0.44951278732236843,0.09070366200569324,0.6881010315433119,0.0,9.090909090909092
340,False,True,Word2Vec,True,256,8,10,20,0.25013634463238155,0.2615551718320516,0.14059067610882453,0.5325958086976024,0.0,0.0
341,True,True,FastText,True,256,20,5,5,0.2182343578305354,0.32921917125014055,0.21825568670119938,0.32917072678100134,0.0,0.0
342,False,False,Word2Vec,True,256,2,5,8,0.2106785673273015,0.3466482317453532,0.11224578173204541,0.6189604087553271,0.0,9.090909090909092
343,False,True,Word2Vec,False,32,2,20,8,0.1120370003489939,0.619616938977082,-0.06065807396630737,0.788583292390677,0.0,9.090909090909092
344,False,True,FastText,True,128,20,10,5,0.1549967633615934,0.4909848779799845,0.18367491556152885,0.41323192646261453,0.0,0.0
345,True,False,FastText,True,128,20,5,5,0.23704860004269482,0.2881501312879115,0.198414260637454,0.3760654548617681,0.0,0.0
346,False,True,Word2Vec,True,32,8,20,8,0.33947242064001876,0.1221918745343237,0.1553300211847497,0.49004178559596023,0.0,9.090909090909092
347,True,False,FastText,True,64,8,50,20,0.23803335399158976,0.2860926247836787,0.1088443944068319,0.6296909805134877,0.0,0.0
348,True,False,Word2Vec,True,32,8,20,2,0.22314735141715752,0.318172981242983,0.09580574299351349,0.6714811232436058,0.0,9.090909090909092
349,True,True,Word2Vec,True,128,8,5,5,0.2647470247574465,0.23377883725275678,0.16950246837313926,0.4507822948852308,0.0,27.27272727272727
350,False,True,Word2Vec,True,128,20,10,5,0.2926223816976495,0.18631730749631387,0.19784736274991838,0.377458622253368,0.0,9.090909090909092
351,True,False,Word2Vec,False,256,2,20,8,0.09999299547656007,0.6579507241285738,-0.03458077113967055,0.8785753227786544,0.0,9.090909090909092
352,False,False,FastText,False,64,20,50,20,0.20991933028098592,0.34842898736387923,0.12131614793261473,0.5907142037116697,0.0,0.0
353,True,True,FastText,False,128,8,10,5,0.09996983177282706,0.6580252948013385,0.06065807396630737,0.788583292390677,0.0,0.0
354,False,True,Word2Vec,True,64,20,5,20,0.39640360612806147,0.06778645359638917,0.2522695599533344,0.257374073268189,0.0,0.0
355,False,True,Word2Vec,True,256,8,5,5,0.28310892845905394,0.2017085464754089,0.18367491556152885,0.41323192646261453,0.0,18.181818181818183
356,False,True,FastText,True,256,20,5,5,0.11918121736668073,0.5973132404346235,0.16666797893546134,0.4584998964118978,0.0,0.0
357,True,True,FastText,True,32,8,5,5,0.0919604285249881,0.6839938692087929,0.08843607045555091,0.6955330599328233,0.0,0.0
358,True,True,FastText,True,256,20,20,20,0.23090074120190696,0.3012026986687839,0.18140732401138648,0.41912215561457056,0.0,0.0
359,False,True,FastText,False,256,8,5,2,0.05674069710020347,0.8019655158759028,0.14569275709664478,0.5176729549934691,0.0,0.0
360,False,False,Word2Vec,True,256,20,20,5,0.24392980477904924,0.2739649370170738,0.18084042612385093,0.4206017965551948,0.0,18.181818181818183
361,False,True,Word2Vec,True,64,20,10,20,0.3854537205753644,0.07646171001950132,0.2534033557284055,0.25516935039838146,0.0,18.181818181818183
362,True,False,Word2Vec,True,32,8,5,5,0.17884668569627904,0.4258280054398935,0.05158770776573804,0.8196501350529994,0.0,0.0
363,False,True,FastText,False,256,20,10,5,0.03257474344347715,0.8855730162415822,0.15816451062242762,0.4820569122512064,0.0,0.0
364,True,True,Word2Vec,True,64,8,20,5,0.3111827137218382,0.15863898646621596,0.2154211972635215,0.33564604991673164,0.0,27.27272727272727
365,False,False,FastText,False,128,20,20,20,0.179887883564336,0.4230943557536978,0.14739345075925153,0.5127434659204368,0.0,0.0
366,False,False,Word2Vec,True,64,8,5,5,0.3146715198660662,0.153776039302485,0.17063626414821043,0.447714375937703,0.0,18.181818181818183
367,False,False,FastText,True,32,2,20,2,0.14114533492518683,0.530963838860858,0.07936570425498159,0.7255259169816382,0.0,0.0
368,False,False,Word2Vec,True,64,20,50,20,0.41096980167474156,0.05742903699290511,0.2987551867312522,0.17683131711523817,0.0,27.27272727272727
369,False,True,Word2Vec,True,256,2,5,8,0.20055882285156437,0.37082169357823386,0.10204161975640491,0.651368099582037,0.0,9.090909090909092
370,False,True,Word2Vec,False,64,8,5,5,0.20464164892702838,0.36095516866342503,0.10997819018190305,0.6261059651395837,0.0,18.181818181818183
371,True,True,Word2Vec,True,128,20,5,20,0.36543682692605,0.09444198906189635,0.2585054367162257,0.24539837512327062,0.0,9.090909090909092
372,True,True,FastText,True,256,2,20,5,0.06263698774903088,0.7818446641017958,0.04195044367763313,0.8529462991138353,0.0,0.0
373,True,False,FastText,False,128,20,5,20,0.22800515134822916,0.3074741065359218,0.22222397191394844,0.3202317724177449,0.0,0.0
374,False,False,FastText,True,128,8,20,20,0.18019427436591434,0.4222917406403517,0.1088443944068319,0.6296909805134877,0.0,0.0
375,True,False,Word2Vec,False,256,8,5,5,0.1754927580242631,0.4346980260861012,0.044218035227775454,0.8450879801171803,0.0,0.0
376,True,False,FastText,True,32,8,5,5,0.07824460905519103,0.7292611815045957,0.04308423945270429,0.8490154089953714,0.0,0.0
377,True,False,FastText,True,32,2,20,5,-0.02314807382689304,0.9185585118701598,-0.05442219720341595,0.8099113660584096,0.0,0.0
378,True,False,Word2Vec,True,64,20,10,20,0.3838422320684243,0.07780578868528101,0.2437660916403006,0.27429721382525124,0.0,9.090909090909092
379,True,False,Word2Vec,False,32,2,5,5,-0.03527988601831521,0.876138605980592,-0.099207130318727,0.6604824017647215,0.0,9.090909090909092
380,True,True,Word2Vec,True,32,8,20,5,0.24488543640941726,0.2720304258760717,0.0595242781912362,0.7924507324318427,0.0,9.090909090909092
381,True,False,FastText,False,32,8,20,5,0.11942136094277973,0.5965694186838746,0.03911595423995522,0.8627880861775287,0.0,9.090909090909092
382,False,False,FastText,False,256,20,10,5,0.05249292742503147,0.8165371100470594,0.17687214091110182,0.4310381636055245,0.0,0.0
383,True,True,Word2Vec,True,32,8,20,2,0.23811491720995134,0.28592262150646147,0.05328840142834479,0.8138036989136336,0.0,9.090909090909092
384,True,False,FastText,True,128,8,10,5,0.21654912828228395,0.333060314427212,0.22732605290176872,0.30895638752158966,0.0,0.0
385,False,False,FastText,True,64,8,50,20,0.2493867631384194,0.2630345724269408,0.14229136977143128,0.5275993008568729,0.0,0.0
386,True,False,Word2Vec,False,64,8,20,20,0.18547083258277267,0.4085991977670115,0.08956986623062209,0.6918136218920085,0.0,9.090909090909092
387,False,False,FastText,False,256,8,20,5,0.07078880903754847,0.7542497917416359,0.14342516554650248,0.5242805984011663,0.0,9.090909090909092
388,False,False,Word2Vec,False,32,8,5,2,0.19676446390203145,0.3801280188635637,0.0759643169297681,0.736876900675212,0.0,9.090909090909092
389,True,True,Word2Vec,False,64,8,20,5,0.1938449846020947,0.38737778116647087,0.0725629296045546,0.7482811069797606,0.0,18.181818181818183
390,True,False,Word2Vec,False,64,20,10,20,0.28955433981147066,0.19119061914335536,0.19274528176209818,0.3901286301093967,0.0,9.090909090909092
391,True,True,Word2Vec,True,256,8,10,5,0.2342039932919505,0.2941450959086785,0.17347075358588837,0.44009271753910917,0.0,9.090909090909092
392,False,False,Word2Vec,False,64,8,50,20,0.22814852914681552,0.30716170939382326,0.099207130318727,0.6604824017647215,0.0,0.0
393,True,True,FastText,False,256,8,5,2,0.007647913859452918,0.9730539309200487,-0.0045351831002846624,0.9840192682305794,0.0,9.090909090909092
394,False,True,FastText,True,32,8,5,2,0.20243453019928648,0.36626985298407566,0.10204161975640491,0.651368099582037,0.0,0.0
395,True,False,Word2Vec,True,256,20,50,20,0.3118570805521689,0.15769073953022653,0.22449156346409083,0.3151902284040651,0.0,18.181818181818183
396,True,True,Word2Vec,False,64,8,5,20,0.22372202094682947,0.31689573161640844,0.09977402820626256,0.6586557685871004,0.0,9.090909090909092
397,False,True,FastText,False,256,8,10,20,0.054489656579888024,0.809679913047169,0.01587314085099632,0.9441062423074844,0.0,0.0
398,True,True,Word2Vec,True,128,8,10,20,0.2743348935807361,0.21664154620895726,0.2171218909261282,0.33175183451916523,0.0,0.0
399,False,True,Word2Vec,False,32,8,5,8,0.31406278174809915,0.15461691935748048,0.16610108104792576,0.46005157247779094,0.0,0.0
400,False,False,FastText,False,256,2,5,8,-0.05142389470966612,0.820213765319065,0.02437660916403006,0.9142511817242076,0.0,9.090909090909092
401,True,True,FastText,False,256,20,10,5,0.07347444642078718,0.7452198664692014,0.14229136977143128,0.5275993008568729,0.0,0.0
402,True,False,Word2Vec,True,128,20,20,20,0.3902155860197332,0.07259198678618473,0.29988898250632334,0.1751146702015181,0.0,18.181818181818183
403,False,False,FastText,True,256,20,50,5,0.14630228091742806,0.5159036425819806,0.12018235215754355,0.5942148963609815,0.0,0.0
404,True,True,FastText,True,256,20,20,5,0.19178687018658178,0.39253495440323083,0.1842418134490644,0.41176647258728893,0.0,0.0
405,False,True,Word2Vec,True,64,20,50,20,0.4346226047886545,0.04324798503245138,0.2851496374303982,0.19833722294386671,0.0,9.090909090909092
406,True,False,FastText,False,64,20,50,5,0.21258740989400532,0.34219480588971013,0.13662239089607547,0.5443395134980277,0.0,27.27272727272727
407,True,False,FastText,True,64,20,20,20,0.33978690297557584,0.12182410500390019,0.22449156346409083,0.3151902284040651,0.0,0.0
408,False,False,FastText,False,32,2,5,5,-0.04549805963125749,0.8406582906539793,-0.07142913382948343,0.7520939610282176,0.0,0.0
409,True,False,FastText,False,256,8,10,20,0.0859924340938411,0.7035723810925286,0.07086223594194785,0.7540024896871511,0.0,9.090909090909092
410,True,True,Word2Vec,False,128,8,50,20,0.25760224524097786,0.24711017532701254,0.1819742218989221,0.41764534414500243,0.0,9.090909090909092
411,True,False,FastText,False,256,2,20,2,-0.09408434117870304,0.6770724582889277,-0.054989095090951526,0.8079668193222271,0.0,9.090909090909092
412,False,True,Word2Vec,False,256,2,20,2,0.14702656292897415,0.5138049833039913,0.05328840142834479,0.8138036989136336,0.0,9.090909090909092
413,True,True,FastText,False,64,8,10,5,0.105567304816578,0.6400981214688701,0.017573834513603066,0.938128179357681,0.0,9.090909090909092
414,False,True,FastText,False,32,2,5,8,-0.028372614415211043,0.9002575753021336,-0.07086223594194785,0.7540024896871511,0.0,9.090909090909092
415,False,False,FastText,True,256,20,20,20,0.17606264070149952,0.43318397596282504,0.20805152472555888,0.35283260833093744,0.0,0.0
416,True,True,FastText,True,128,8,20,5,0.14940478574894642,0.506942868092856,0.11734786271986564,0.6030046521467224,0.0,0.0
417,False,False,Word2Vec,True,256,8,5,8,0.2832038685291603,0.20155085281068216,0.18084042612385093,0.4206017965551948,0.0,18.181818181818183
418,True,True,FastText,True,256,20,5,20,0.1838212226284683,0.4128534442434484,0.22392466557655524,0.3164460785902393,0.0,0.0
419,True,True,Word2Vec,True,128,8,10,5,0.2618396009131636,0.23914577838788054,0.17233695781081715,0.44313310505745707,0.0,27.27272727272727
420,True,True,FastText,True,256,2,5,8,0.024151028061064957,0.9150419140695045,0.07369672537962577,0.7444739249975556,0.0,0.0
421,True,False,Word2Vec,False,32,2,20,5,0.03540735387947652,0.8756944416279826,-0.07766501059237485,0.7311946211140772,0.0,9.090909090909092
422,True,False,Word2Vec,True,32,8,5,8,0.2433556449353349,0.2751313841223464,0.07426362326716135,0.742572486341012,0.0,18.181818181818183
423,False,True,Word2Vec,True,256,20,20,20,0.29415164793765913,0.18392011366316238,0.17006936626067484,0.4492469647391113,0.0,0.0
424,False,False,FastText,False,64,20,5,5,0.1196179220405603,0.5959608792854668,0.16043210217256995,0.4757163674667545,0.0,0.0
425,False,False,FastText,True,64,8,5,20,0.2539566467281261,0.25409786009213103,0.2154211972635215,0.33564604991673164,0.0,0.0
426,False,False,FastText,False,64,20,20,20,0.19865601771658883,0.37547222207785586,0.1383230845586822,0.5392919881391827,0.0,0.0
427,False,False,Word2Vec,False,256,20,20,5,0.21425637833435449,0.33832882539556747,0.18934389443688465,0.39870604911323637,0.0,9.090909090909092
428,False,False,FastText,True,256,8,20,8,0.12910815731357894,0.5668966295641359,0.1950128733122405,0.38446835393512546,0.0,0.0
429,False,False,Word2Vec,False,256,2,5,2,0.10994574723000775,0.6262084356649019,0.003401387325213497,0.9880141276238398,0.0,9.090909090909092
430,True,True,FastText,True,128,20,5,5,0.2159263054460501,0.3344866397065449,0.15589691907228528,0.4884395792934384,0.0,0.0
431,False,False,Word2Vec,False,256,20,5,20,0.1829294587230097,0.4151632925059988,0.11564716905725889,0.6083042608755729,0.0,9.090909090909092
432,False,False,FastText,True,128,8,10,5,0.1747654829534417,0.43663432004762165,0.22902674656437544,0.3052524485449649,0.0,0.0
433,False,True,FastText,True,64,20,20,20,0.287519344857014,0.1944703329033943,0.16666797893546134,0.4584998964118978,0.0,0.0
434,True,True,FastText,True,128,8,20,20,0.1748651277509092,0.436368755497829,0.11734786271986564,0.6030046521467224,0.0,0.0
435,False,False,Word2Vec,False,128,20,10,5,0.1883687498153146,0.4011842811401933,0.13605549300853986,0.5460268218259611,0.0,9.090909090909092
436,False,True,Word2Vec,True,64,8,20,20,0.3346623831258646,0.12791706727000615,0.20521703528788096,0.3595770268145232,0.0,0.0
437,True,True,FastText,False,256,8,5,8,0.035215368303584973,0.8763634329987364,0.07199603171701902,0.750186830068403,0.0,0.0
438,False,True,FastText,False,128,8,20,20,0.11850663859149214,0.5994047618616264,0.07539741904223252,0.7387739641267658,0.0,0.0
439,False,False,FastText,False,256,8,10,20,0.11268806750595155,0.6175705315203266,0.1258513310328994,0.5767999091566309,0.0,0.0
440,True,False,Word2Vec,False,32,8,5,8,0.23531841389330405,0.291787348179309,0.12358373948275704,0.583739237542082,0.0,0.0
441,False,False,Word2Vec,True,64,8,10,20,0.28978387991826277,0.1908230507056581,0.1882100986618135,0.40158828246677447,0.0,9.090909090909092
442,False,False,FastText,True,32,8,20,2,0.24861743585167548,0.2645584735998701,0.17800593668617298,0.4280423003528745,0.0,0.0
443,True,True,FastText,False,256,8,50,5,0.07652147337269721,0.7350138764561934,0.10034092609379817,0.6568310128568271,0.0,18.181818181818183
444,False,True,Word2Vec,True,256,20,5,5,0.26207819106653324,0.23870236072647744,0.198414260637454,0.3760654548617681,0.0,18.181818181818183
445,False,True,Word2Vec,True,128,8,5,20,0.25663530000856727,0.24895133652611007,0.09183745778076442,0.684395364144228,0.0,9.090909090909092
446,False,False,FastText,False,32,2,20,8,0.0699000205002618,0.7572450723190812,-0.05328840142834479,0.8138036989136336,0.0,9.090909090909092
447,False,True,FastText,True,64,8,10,20,0.21825027637493408,0.3291830149036534,0.1717700599232816,0.4446574413888418,0.0,0.0
448,True,False,FastText,False,32,8,5,5,0.014863601034777876,0.9476562432973005,-0.07936570425498159,0.7255259169816382,0.0,9.090909090909092
449,False,True,Word2Vec,True,256,2,20,8,0.17062945914374902,0.4477327567568244,0.03968285212749079,0.8608181089441171,0.0,0.0
450,True,False,Word2Vec,True,128,20,5,20,0.3422860113587974,0.11892986845474891,0.22392466557655524,0.3164460785902393,0.0,18.181818181818183
451,True,False,FastText,False,256,20,50,20,0.14785283473048963,0.511415817901394,0.15476312329721412,0.4916465963162564,0.0,18.181818181818183
452,False,False,FastText,True,32,8,5,5,0.2607352013256973,0.2412052746871548,0.11734786271986564,0.6030046521467224,0.0,0.0
453,False,True,FastText,True,256,2,20,8,0.0874760844832842,0.6986876091113444,0.13435479934593314,0.5511030493938609,0.0,0.0
454,False,True,FastText,False,256,8,5,8,0.029434382917366296,0.89654400705627,0.11508027116972332,0.6100750413751528,0.0,0.0
455,False,False,Word2Vec,True,64,8,20,20,0.34923985657947804,0.11113860301271615,0.21088601416323677,0.3461626063572205,0.0,18.181818181818183
456,False,True,FastText,True,64,8,50,20,0.2594870002068074,0.2435467599537108,0.17800593668617298,0.4280423003528745,0.0,0.0
457,False,True,Word2Vec,True,32,2,20,2,0.1821840089278087,0.4170995513019974,-0.02494350705156564,0.9122643745342218,0.0,45.45454545454545
458,False,False,FastText,True,32,8,5,8,0.260759124125076,0.2411605415221109,0.11224578173204541,0.6189604087553271,0.0,0.0
459,True,True,FastText,True,32,8,5,8,0.16174376025397427,0.47206813149411364,0.1258513310328994,0.5767999091566309,0.0,0.0
460,False,True,Word2Vec,False,32,2,20,2,0.06354418765774314,0.7787604660794322,-0.09637264088104909,0.6696434146160171,0.0,9.090909090909092
461,False,True,FastText,False,256,8,20,20,0.05443892428175554,0.8098539740486953,0.06405946129152086,0.7770101230711555,0.0,0.0
462,True,False,Word2Vec,True,64,8,20,20,0.3788670981668914,0.0820673832559518,0.26927649657940184,0.22557576169021856,0.0,9.090909090909092
463,True,False,Word2Vec,False,32,8,5,5,0.20168425112204716,0.368086706236575,0.06746084861673435,0.7654824410407219,0.0,9.090909090909092
464,True,True,FastText,True,64,20,50,5,0.31946993918875205,0.14725980292087687,0.19331217964963374,0.3887091993624747,0.0,0.0
465,True,False,FastText,False,256,8,50,20,0.11695751381355482,0.604219340216264,0.09807333454365581,0.664141264573905,0.0,0.0
466,True,True,FastText,False,128,20,20,20,0.2130134191570975,0.34120553460720665,0.16610108104792576,0.46005157247779094,0.0,9.090909090909092
467,False,False,Word2Vec,True,32,2,20,2,0.2579436184419396,0.24646227327153153,0.0629256655164497,0.7808629035470311,0.0,18.181818181818183
468,True,True,FastText,True,64,8,10,20,0.18796961656080985,0.4022010936453201,0.03684836268981288,0.8706757603327766,0.0,0.0
469,False,True,Word2Vec,True,128,20,20,20,0.3574432512674923,0.10243306326492133,0.2613399261539037,0.24007615513321223,0.0,18.181818181818183
470,False,False,FastText,True,128,20,5,20,0.23978847833619835,0.28244830361963397,0.16213279583517667,0.47098881328528575,0.0,0.0
471,False,True,Word2Vec,False,32,2,5,2,0.20368720220112238,0.3632479492907711,-0.02267591550142331,0.9202145250598153,0.0,9.090909090909092
472,True,False,Word2Vec,False,64,8,5,5,0.20457058893785815,0.36112558042460013,0.11224578173204541,0.6189604087553271,0.0,18.181818181818183
473,True,False,Word2Vec,True,256,2,20,8,0.17878424615910712,0.4259922411478184,0.0629256655164497,0.7808629035470311,0.0,9.090909090909092
474,True,True,Word2Vec,False,32,2,5,2,-0.004490305825147901,0.984177384118935,-0.08390088735526625,0.7104777696107393,0.0,9.090909090909092
475,True,False,Word2Vec,False,64,8,5,20,0.21353875121645333,0.33998794643483005,0.08446778524280185,0.7086039225546922,0.0,27.27272727272727
476,False,True,FastText,True,256,20,50,5,0.13293235423266184,0.5553651319422422,0.14115757399636011,0.5309278543215052,0.0,0.0
477,True,True,FastText,False,64,20,50,20,0.18829265001038983,0.4013780393478936,0.14739345075925153,0.5127434659204368,0.0,18.181818181818183
478,False,True,FastText,True,32,2,5,5,0.15164030620908783,0.500533294352229,0.041383545790097544,0.854913014496254,0.0,0.0
479,False,False,Word2Vec,False,128,8,5,20,0.21229203343928724,0.34288171636528014,0.07709811270483927,0.7330872191825302,0.0,0.0
480,True,False,FastText,False,64,20,10,20,0.20706185960878334,0.35517898852524943,0.1326541056833264,0.5562005834825992,0.0,9.090909090909092
481,True,True,Word2Vec,False,128,20,10,5,0.2902947005570736,0.19000678342996535,0.212019809938308,0.3435155030416345,0.0,9.090909090909092
482,True,False,FastText,True,256,20,5,20,0.19599504026133124,0.3820311705843086,0.2210901761388773,0.3227706751473167,0.0,0.0
483,True,True,FastText,False,256,8,20,8,0.07378654860249079,0.7441725517537329,0.10487610919408281,0.6423016216739541,0.0,0.0
484,False,True,FastText,False,32,8,5,8,0.1414480978464728,0.5300740099289029,0.05839048241616503,0.7963228901777071,0.0,9.090909090909092
485,False,False,Word2Vec,False,128,8,50,20,0.23028464208144406,0.30253044453447586,0.12981961624564847,0.5647432994146222,0.0,0.0
486,False,True,Word2Vec,False,64,20,50,5,0.2721936674826408,0.220394275114651,0.18027352823631534,0.4220842629199203,0.0,0.0
487,False,True,Word2Vec,True,256,8,20,8,0.25173032180900146,0.25842691408298774,0.171203162035746,0.4461845332453426,0.0,9.090909090909092
488,True,False,Word2Vec,True,256,20,20,5,0.2723993177906751,0.2200319960942337,0.14739345075925153,0.5127434659204368,0.0,18.181818181818183
489,False,True,FastText,False,32,8,20,8,0.223356135751335,0.3177085817737644,0.15589691907228528,0.4884395792934384,0.0,9.090909090909092
490,False,True,FastText,True,32,2,20,2,0.11041309572566244,0.624732967007908,-0.02834489437677914,0.900354554320981,0.0,0.0
491,False,False,Word2Vec,False,64,20,10,5,0.3029097084328958,0.17059717122010523,0.22619225712669758,0.31144083751239116,0.0,9.090909090909092
492,True,True,Word2Vec,True,256,2,5,5,0.1918681870559458,0.3923304670410478,0.01417244718838957,0.9500872115254098,0.0,9.090909090909092
493,True,False,Word2Vec,True,256,20,50,5,0.2995751009619366,0.17558875623377293,0.22845984867683988,0.3064840621481206,0.0,18.181818181818183
494,False,False,Word2Vec,False,128,20,50,20,0.22952569223526717,0.3041709746564909,0.10941129229436748,0.6278974600804699,0.0,18.181818181818183
495,True,False,Word2Vec,True,32,2,20,2,0.20379140036449758,0.3629972355228157,0.10941129229436748,0.6278974600804699,0.0,9.090909090909092
496,False,True,Word2Vec,True,256,8,5,2,0.2849824208430845,0.19861203158409974,0.1479603486467871,0.5111053354120995,0.0,18.181818181818183
497,False,False,Word2Vec,True,256,8,5,20,0.26755451276174036,0.22867169976280335,0.15362932752214295,0.49486400792063745,0.0,0.0
498,False,False,Word2Vec,True,32,8,5,8,0.3421426955528069,0.11909448715737783,0.1899107923244202,0.397269253883469,0.0,9.090909090909092
499,False,False,Word2Vec,False,256,8,50,20,0.218034754630083,0.32967273848442524,0.11281267961958098,0.6171791673554224,0.0,0.0
500,False,True,FastText,False,256,8,5,20,0.043714140046558075,0.8468330224202371,0.04251734156516871,0.8509804269246716,0.0,0.0
501,True,False,Word2Vec,True,256,8,10,20,0.3054696613717064,0.16683232958033736,0.24603368319044291,0.26971743858553193,0.0,0.0
502,False,True,FastText,True,128,20,20,20,0.21354691128525147,0.3399690537310579,0.13322100357086197,0.5544990498417603,0.0,0.0
503,False,False,FastText,True,64,20,10,20,0.3205305371299765,0.14584620895834854,0.24546678530290733,0.2708578168434653,0.0,0.0
504,False,True,FastText,True,256,8,5,5,0.18080720202613965,0.42068860133180447,0.20861842261309446,0.3514926456954126,0.0,0.0
505,False,True,Word2Vec,False,32,2,5,5,0.12722953030465753,0.5725999361938904,-0.009637264088104908,0.9660483100722514,0.0,9.090909090909092
506,True,True,Word2Vec,False,32,8,5,2,0.16724686636938604,0.4569182019887931,0.01020416197564049,0.9640523646703375,0.0,9.090909090909092
507,False,False,Word2Vec,False,64,8,5,20,0.24550825912426194,0.27077428444492924,0.13095341202071964,0.5613192323425176,0.0,18.181818181818183
508,False,False,FastText,False,32,2,20,2,-0.037263170994923725,0.8692319662785913,0.0022675915501423312,0.9920092643391916,0.0,0.0
509,False,True,FastText,False,256,20,5,5,0.026866211288068362,0.9055297079681648,0.14625965498418037,0.5160272819962746,0.0,0.0
510,True,False,FastText,False,256,8,5,20,0.06637053945048334,0.7691725299591496,0.05045391199066688,0.8235529243182937,0.0,0.0
511,False,True,FastText,True,128,8,50,20,0.20191233476213682,0.3675338389686011,0.13945688033375336,0.5359390394626347,0.0,0.0
512,False,True,Word2Vec,False,256,8,10,5,0.20416008193785887,0.36211094438427693,0.15249553174707176,0.49809176756415896,0.0,9.090909090909092
513,True,False,Word2Vec,False,128,8,10,20,0.21114827242667558,0.34554924200766085,0.1252844331453638,0.5785313734093832,0.0,0.0
514,False,False,Word2Vec,False,128,8,10,5,0.21433183612992399,0.33815464959036584,0.15022794019692945,0.5045781418998159,0.0,9.090909090909092
515,False,False,Word2Vec,False,128,8,20,20,0.21705005298913588,0.331915780384637,0.11451337328218772,0.6118479304603456,0.0,0.0
516,True,False,FastText,False,128,20,50,5,0.13959599040486556,0.5355283206117931,0.1553300211847497,0.49004178559596023,0.0,18.181818181818183
517,False,False,FastText,True,32,2,20,8,0.179400236908647,0.4243734827244636,0.07086223594194785,0.7540024896871511,0.0,9.090909090909092
518,True,False,Word2Vec,True,32,2,5,5,0.2733453926800088,0.2183704444775266,0.1615658979476411,0.47256200106627066,0.0,18.181818181818183
519,True,True,FastText,True,256,20,10,5,0.21059860385243667,0.3468355300890377,0.23129433811451777,0.3003563413833709,0.0,0.0
520,False,False,FastText,True,32,2,5,2,0.18885391484042788,0.3999502181564419,0.13775618667114664,0.5409720897746146,0.0,0.0
521,False,True,FastText,False,64,8,10,5,0.11234497344031424,0.6186485905093659,0.09977402820626256,0.6586557685871004,0.0,9.090909090909092
522,True,True,Word2Vec,True,128,8,50,20,0.31870405460463946,0.14828658371802708,0.20918532050063005,0.3501556620165177,0.0,0.0
523,False,False,Word2Vec,True,256,2,20,2,0.21300431242514697,0.3412266644138039,0.07823190847991043,0.7293035314417546,0.0,27.27272727272727
524,True,False,Word2Vec,False,64,8,50,20,0.200510142445268,0.37094025740381853,0.08900296834308649,0.693672489670554,0.0,27.27272727272727
525,True,True,FastText,False,32,2,5,8,-0.02367837981243435,0.91669894481516,-0.020975221838816564,0.9261820115026848,0.0,9.090909090909092
526,False,True,Word2Vec,False,128,20,50,5,0.2472847910023967,0.26721146533767487,0.1258513310328994,0.5767999091566309,0.0,9.090909090909092
527,False,False,Word2Vec,True,256,2,20,8,0.17053478166263614,0.4479885286643709,0.08900296834308649,0.693672489670554,0.0,9.090909090909092
528,False,False,Word2Vec,False,32,2,20,5,0.09030914765698235,0.6893920789318813,-0.06689395072919876,0.7674004670178668,0.0,9.090909090909092
529,True,False,Word2Vec,True,256,8,20,5,0.2866704219178577,0.1958496930517818,0.21938948247627055,0.3266016627448617,0.0,18.181818181818183
530,False,True,FastText,False,256,2,20,5,-0.04626973518449587,0.8379900468702923,0.03854905635241963,0.8647588510806661,0.0,0.0
531,True,True,FastText,False,256,2,20,2,-0.09521187739640105,0.6734081983508855,-0.06405946129152086,0.7770101230711555,0.0,9.090909090909092
532,True,False,FastText,True,256,20,10,20,0.20920605609471968,0.3501068152655015,0.1689355704856037,0.4523203615742296,0.0,0.0
533,False,False,FastText,True,32,2,5,8,0.1859162207530043,0.40745471223450613,0.07426362326716135,0.742572486341012,0.0,0.0
534,False,False,Word2Vec,True,256,20,50,5,0.2645638626205536,0.2341145997861707,0.22902674656437544,0.3052524485449649,0.0,18.181818181818183
535,True,False,Word2Vec,True,64,8,10,20,0.3871754920550355,0.07504502120197984,0.27154408812954417,0.22154118236849954,0.0,9.090909090909092
536,True,False,FastText,True,256,8,10,20,0.15373072265638904,0.4945758534069827,0.16553418316039017,0.4616059554900269,0.0,0.0
537,False,False,Word2Vec,False,256,8,5,20,0.19761421405319585,0.3780324422420386,0.12244994370768589,0.5872222966958964,0.0,0.0
538,True,False,Word2Vec,True,256,8,20,8,0.2821389409036908,0.2033244332590178,0.2148542993759859,0.336950129325848,0.0,9.090909090909092
539,True,True,Word2Vec,False,128,8,10,20,0.1636562274965489,0.46677441317766166,0.05782358452862944,0.7982607116723914,0.0,0.0
540,False,False,Word2Vec,False,128,20,20,5,0.2684932323587801,0.22698054358560543,0.1882100986618135,0.40158828246677447,0.0,0.0
